Customer ID,Customer Name,Customer Age,Gender,Location,Annual Income ($),Purchase History,Loyalty Points,Last Purchase Date,Customer Feedback,Preferred Contact Method,Marital Status,Number of Dependents,Membership Start Date
87affcb8-862a-4023-8237-b10c47d50e5e,Jessica Hart,73,Male,Thomasburgh,119056.49,1,1063,2022-12-05,Dissatisfied,Email,Married,0,2021-12-12
dfa72088-cccf-4e4f-8fc4-c4a11c4cdf71,Bryan Nelson,32,Male,New Briantown,113328.78,2,516,2022-10-09,Dissatisfied,Phone,Widowed,4,2017-02-09
05c36ab3-16f1-4a7c-8ca4-72dd9ec20b8e,Carla Grant,22,Male,Oliverbury,82206.48,43,38,2024-06-05,Neutral,Phone,Divorced,4,2020-04-25
2046e8c0-c1f5-45c0-b7c9-d24134857aa0,Lisa Johnson,22,Female,North Jaclyn,102278.05,29,1941,2024-08-23,Very Satisfied,Email,Divorced,3,2019-07-05
36b4211d-75fe-482a-b958-df6bfd404009,Nicholas White,37,Female,Longhaven,97011.45,43,1128,2024-05-18,Satisfied,In-Person,Divorced,4,2017-04-22
fc0aabcc-5e9a-419b-95f7-732dc153a46f,Jordan Morales,48,Female,Lake Robert,70113.7,6,6935,2024-04-20,Satisfied,SMS,Widowed,0,2022-07-28
76c3e6af-addc-4921-be18-cbf85cf5d93b,Andrew Anderson,36,Female,New Jennifer,116210.9,30,719,2024-04-19,Neutral,In-Person,Widowed,1,2016-03-20
ba21fbd9-bc88-48cf-bb0e-b0eefe2169b3,Gary Heath,29,Female,Henryshire,39949.03,20,6656,2023-05-08,Dissatisfied,Phone,Divorced,5,2023-06-09
05ca35a4-1963-475e-a834-2d34cb8c5c35,Christine Smith,48,Male,East Justinborough,51896.73,23,5225,2023-06-29,Dissatisfied,Phone,Single,4,2020-03-09
6eaf856a-f47e-4814-bc2e-3afe825f8ee1,Robert Bauer,54,Female,Port Jon,104381.95,14,5615,2023-07-30,Neutral,Email,Married,1,2015-08-18
f5dbd9b4-b7d7-4ac3-850c-24d2f344512c,Jill Ritter,38,Male,West Johnton,78693.19,50,2236,2024-05-12,Very Dissatisfied,In-Person,Divorced,4,2020-01-12
f9d73f2d-6078-434f-95b0-dfb8e8ec9a97,Aaron Burgess,37,Female,New Steven,113506.33,24,8898,2022-12-17,Satisfied,Phone,Widowed,3,2023-03-04
c53a00ab-c267-48c1-945e-c8e50b3527c8,Jason Gonzales,42,Male,Greenview,79912.63,13,9882,2022-11-04,Satisfied,Email,Divorced,3,2015-03-07
6c47b6a4-dcbf-4688-b26f-5c3c74945c1e,Amanda Ross,47,Female,Port Kimberlyhaven,27915.15,12,6083,2024-01-25,Dissatisfied,Email,Married,2,2019-04-22
fc192306-aab6-4cb8-bcfd-9fe3620080ba,Michael Bradley,28,Female,Hensleyton,62466.04,10,7729,2023-07-18,Dissatisfied,Phone,Married,3,2015-06-06
c910761d-e160-4525-8863-db9c6e6552f4,Katie Welch,35,Male,New Bridget,119913.43,2,8189,2024-05-04,Very Dissatisfied,In-Person,Widowed,4,2017-06-12
c8c882a1-065b-4b05-bc8c-8b625a7a40e7,David Smith,20,Male,Griffithtown,114794.85,8,4192,2023-09-26,Dissatisfied,SMS,Married,2,2018-12-04
a36f3b47-3877-4a92-8dce-e03a998a9b78,Brittany Miller,33,Male,New Jessicamouth,28024.11,47,6763,2023-02-26,Very Dissatisfied,SMS,Widowed,1,2018-12-15
aae2daa6-95c8-4322-9dad-f47c8e9cdbe8,Tiffany Osborne MD,20,Female,North Vincentport,52814.83,36,9666,2023-12-27,Satisfied,In-Person,Divorced,2,2021-11-02
0a069125-ea2b-462e-8d01-23fd5423fe7b,Michelle Romero,54,Male,Port Joelport,29277.31,27,637,2022-09-13,Very Satisfied,Phone,Married,,2018-01-14
d9d5c358-cd3d-4011-9ec4-58586d9d9c44,Alicia Bartlett,51,Male,Deanmouth,70901.75,4,7986,2023-05-01,Neutral,Email,Widowed,4,2016-01-09
ba76ce5d-8674-428b-8027-56839f3aa0b4,Katrina Kaiser,70,Female,Port Veronica,103966.45,49,3055,2024-03-27,Satisfied,In-Person,Widowed,2,2015-11-10
b1781f6d-918e-4594-be42-5893ae2c92f8,Stephanie Jones,52,Female,West Janet,67043.84,26,6383,2023-09-22,Very Satisfied,In-Person,Divorced,0,2023-05-18
b2b5aeb9-310c-48b4-97db-8486e32d4fba,Kevin Mcbride,33,Female,Harrismouth,23719.62,15,5164,2023-01-20,Dissatisfied,In-Person,Single,4,2021-07-19
a8698093-a389-40ca-8db0-cb54242df2d9,Dawn Higgins,46,Male,North Timothymouth,93196.37,44,2484,2024-01-10,Dissatisfied,Email,Widowed,5,2023-08-19
04051bcf-fab8-4bd9-8647-33a50798bd89,Michael Hamilton,74,Female,Stuartmouth,38446.55,25,1959,2024-07-23,Dissatisfied,Email,Divorced,3,2017-08-17
dc423484-0120-4052-ad4d-06d1fcf3bb28,Christopher Stuart,35,Male,East Annastad,244537.81,25,18583,2024-03-18,Satisfied,SMS,Married,1,2021-09-07
1b564840-d1f9-4664-9a2f-048e9b06689b,Michael Hammond,31,Female,Port Christopherland,55457.45,47,9755,2023-06-01,Dissatisfied,Phone,Divorced,5,2023-02-20
b4fc1fa7-67b9-4996-b8d0-ffbaef430d5c,Andrew Bates,31,Female,West Arianaton,49054.17,13,8929,2023-11-04,Dissatisfied,SMS,Widowed,5,2015-07-22
93e09532-d8c0-4a1d-86f5-897b04fc4582,Jose Kemp,74,Male,Lake Emilyport,37445.49,23,9914,2023-08-25,Neutral,In-Person,Single,5,2017-11-15
4e541e2b-b351-4457-a6b2-0b30629f2e92,Craig Stanton,30,Male,Sandersmouth,89828.28,27,160,2024-01-19,Neutral,In-Person,Single,0,2022-10-22
fe138572-4851-45dd-ada8-46f51a384c52,Christopher Cooper,43,Male,Lake Christy,81791.59,32,3528,2023-06-14,Satisfied,Email,Divorced,0,2017-09-05
ad411298-f288-48c3-b2bf-afb90fe92c47,Michelle Fitzpatrick,70,Female,Port Charlesville,31685.19,50,5203,2022-09-08,Neutral,Email,Divorced,4,2021-06-17
4032c071-43b1-4219-a2c9-979b6d9a8adf,Juan Marks,56,Female,West David,54222.99,22,781,2023-06-27,Very Satisfied,Email,Married,3,2022-05-28
ae5e16c2-ebd7-4aa2-a17d-578960d5de1d,Jennifer Lam,43,Male,Raymondberg,27329.59,5,8668,2024-05-05,Very Dissatisfied,In-Person,Married,3,2018-03-11
b7c30cef-58df-446d-af94-80a6d78edb68,Tammy Martin,71,Male,Campbellborough,58234.43,34,8754,2023-06-29,Dissatisfied,Phone,Divorced,5,2015-05-24
37abc1c7-25c2-486a-a8a0-7636901f0d94,Christy Wilson,70,Male,North Jessica,49190.02,31,2421,2024-04-02,Neutral,Phone,Divorced,5,2016-02-14
90185f76-00d2-40ca-b579-420a5ebfed9d,Mr. Michael Jordan,64,Male,Christophertown,74333.69,49,5591,2023-09-07,Neutral,SMS,Married,0,2015-12-14
3b207bb1-18f8-479e-a6b0-d645b285969b,Karen Perry,29,Female,Port Javier,32588.97,40,9222,2024-01-20,Very Satisfied,Phone,Married,3,2014-12-18
65c40d98-3f4d-4e4e-a411-10f10d7c0f6a,Michael Williams,73,Male,Jermainemouth,62014.27,46,4500,2023-11-18,Dissatisfied,In-Person,Single,1,2016-08-03
708474c7-cede-48ee-b13e-a4a99f5f3937,Anthony Huerta,50,Male,North Keith,70654.39,14,8108,2023-03-22,Very Dissatisfied,In-Person,Divorced,1,2021-04-23
6d8f0634-c2f1-4c10-b8fa-4b886f7be8c0,Greg Patrick,20,Male,Juliestad,58346.77,35,3909,2023-02-28,Very Satisfied,SMS,Divorced,3,2021-07-04
145febc8-0c17-42f4-926d-26e4b5f48d08,Luke Sanchez,69,Female,Andrewshire,82678.54,25,1061,2024-03-26,Dissatisfied,SMS,Single,5,2017-10-23
9337b6de-5f27-4d6d-97c9-f9c401f6a57c,Suzanne Atkinson,47,Female,Port Eileenchester,99864.66,,7048,2023-04-30,Dissatisfied,SMS,Married,2,2019-07-09
593aceb7-61c3-4f1b-8115-784bc0a3bd70,Paul Ferrell,71,Male,Port Kellyfurt,61877.54,6,2892,2023-07-11,Dissatisfied,In-Person,Widowed,0,2017-03-18
29523600-1db8-4172-9551-892b4ed1bbd1,Jesse Barton,41,Male,East Anthony,50580.63,20,8596,2023-04-10,Very Dissatisfied,In-Person,Married,5,2015-12-29
bffe66ed-1c47-4464-b213-83333a0d1ca9,Willie Walker,51,Female,East Carl,41436.74,14,1424,2023-12-09,Very Satisfied,SMS,Single,3,2020-08-22
9b13dbfe-6f4c-4712-abf2-1c3758d677bb,Chelsey Brown,72,Male,Juliehaven,68245.12,46,8161,2024-06-26,Very Dissatisfied,In-Person,Divorced,3,2016-02-16
9b54e3f4-2b95-42ad-aed7-6edf9a2d4d9a,Lance Cummings,49,Male,Freymouth,116038.84,6,6508,2023-09-19,Dissatisfied,Phone,Single,5,2021-10-27
6f323009-1391-420d-b7b0-465414908ee4,Timothy Johnson,75,Male,East Kelly,45085.16,13,2170,2023-11-18,Satisfied,SMS,Widowed,3,2021-08-10
663a4274-0779-4ef5-babe-cd9c2e63b386,Elizabeth Kelly,41,Male,Mathischester,77804.83,46,640,2024-05-17,Very Dissatisfied,Phone,Single,5,2019-02-07
dc5ddaa2-faaf-472e-bf95-083218e9b9dd,Ashley Bennett,44,Male,West Ann,79242.39,26,6500,2024-02-07,Dissatisfied,SMS,Married,5,2015-01-08
ff6f3eb8-141d-4b04-97ea-ba083b648b72,Jeffrey Collins,73,Female,Lake Gerald,94871.25,37,610,2022-11-10,Neutral,SMS,Married,4,2019-02-10
3ced9109-b043-47cb-8cc7-64b6d54e1289,Martha Yang,55,Female,Sherrichester,63886.42,45,6374,2022-09-17,Satisfied,In-Person,Single,5,2018-11-07
23de56b1-0cc8-456a-8847-7639a06a8abd,Latoya Sexton,46,Female,Shafferfort,86777.14,6,688,2024-06-22,Dissatisfied,Email,Widowed,3,2015-07-07
f9fa66ca-204e-4ea1-8d25-5785cdcfe7c0,Denise Ruiz,22,Female,Melanieland,59113.18,12,8439,2024-02-06,Very Satisfied,Phone,Divorced,1,2023-07-20
ef4f1864-5376-42b9-8ce0-a52973f0f146,Catherine Mcbride,64,Male,Millerchester,63896.85,5,5571,2024-07-20,Very Satisfied,Email,Married,5,2015-07-26
513fc79c-70e7-4090-a275-b544bd39506f,Nathan Miller,19,Female,Duncanview,37794.88,50,4111,2024-01-21,Dissatisfied,SMS,Single,5,2019-07-02
7bfae9fa-12aa-4d2b-9347-b1aaa37fdf2a,Ruth Brown,71,Female,Amandaburgh,73765.08,3,1749,2022-11-11,Very Satisfied,SMS,Divorced,0,2023-08-18
76700e6f-ef78-49fc-a1f1-638405efe978,Kimberly Smith,23,Female,Robertberg,21757.03,6,6384,2023-05-27,Neutral,Email,Married,4,2017-06-16
6eb8ba0c-c901-40c0-9138-7f95ed888a67,Sarah Patel,69,Male,Josephstad,51724.2,2,3664,2024-07-28,Very Satisfied,SMS,Divorced,3,2017-08-15
70a8cb7e-5bcd-4233-8584-04d79402c90e,Ricky Jones,37,Male,Blackburnfort,79304.18,27,4058,2023-11-08,Very Dissatisfied,Phone,Divorced,3,2015-06-25
075c5151-c153-47b8-844b-2539c30f6653,Tyler Mckinney,39,Male,Jayland,46180.46,47,199,2024-03-21,Satisfied,SMS,Widowed,5,2023-05-09
aaa6235a-b181-4dcb-aed9-4697c9bb612f,David Hill,41,Male,North Susanmouth,64277.33,1,1032,2023-01-11,Very Satisfied,SMS,Single,4,2019-01-27
23bd648b-77c9-4195-ad3f-5b0ac674e567,Carla Archer,61,Male,Port Sharon,89240.94,42,8772,2023-11-04,Satisfied,In-Person,Divorced,0,2018-07-29
4c7296e2-2957-48aa-92c9-dc50ed8f6180,Kristin Chavez,42,Female,Jamesville,53166.08,20,3192,2023-05-27,Very Dissatisfied,SMS,Widowed,3,2020-04-16
a64610f3-22b4-448c-b9a1-6360e312e5e9,Monica Brown,50,Male,Leemouth,65690.27,10,359,2023-02-20,Very Dissatisfied,SMS,Divorced,2,2017-09-11
44df8369-1ff9-40c4-a106-f32b41fe953e,Deanna Allen,73,Female,Port Lauramouth,50042.1,2,9183,2022-10-28,Neutral,In-Person,Divorced,4,2016-10-24
e0599afb-4022-4595-bc7a-f381ea7326f9,John Cummings,22,Female,Rodriguezmouth,83692.06,25,9229,2023-04-30,Dissatisfied,SMS,Widowed,0,2023-01-09
c72c8717-3a0a-47d0-992f-bd8b82fed1d2,Charles Simpson,20,Female,Lake Sharonchester,97691.46,11,7690,2024-07-11,Satisfied,SMS,Single,4,2017-04-11
dcea8a55-ecb2-4cf8-b079-c05d42f44f11,Christopher Hernandez,30,Male,Christopherside,105823.94,38,3290,2022-09-06,Satisfied,In-Person,Divorced,0,2014-10-31
36012952-6760-46ce-9f90-d88f0efb32f4,Erin Price,47,Female,Kristieburgh,46116.35,17,5771,2023-09-30,Very Dissatisfied,Email,Widowed,3,2022-03-14
92016e93-4759-49b9-9ebf-93dd18c5f4e7,Michael Jordan,59,Female,West Bobbychester,66519.88,50,4604,2024-03-26,Satisfied,SMS,Widowed,3,2016-04-11
498a921b-3f6c-450d-b323-c01a6cfff028,Mary Johnson,30,Male,Morrisonbury,31596.92,9,5672,2023-10-31,Satisfied,Phone,Single,2,2022-01-25
57cc256a-c4b6-47ef-a6fd-99b3c1fadeb0,Sarah Smith,50,Male,Davidbury,110018.65,10,551,2023-01-25,Neutral,In-Person,Single,1,2023-03-31
2ed1c39b-2412-482d-b67c-8c2465b8faf9,Christina Baker,40,Male,Christopherborough,78953.3,49,7226,2023-10-18,Dissatisfied,SMS,Married,4,2018-06-06
8869b43b-2677-499d-9410-260b80bd7808,Kathryn Sanders,40,Male,Walkerton,117136.02,39,1113,2023-11-05,Very Satisfied,Email,Widowed,3,2018-10-19
fa4ca55d-de48-4911-9ca6-c9e531bec368,Mr. Paul Pearson,64,Female,Lake Christopherview,58749.18,25,3192,2023-11-08,Very Dissatisfied,SMS,Married,0,2017-06-28
aa6375da-c094-443d-b929-4cd62a9b53e1,Stephanie Schultz,66,Male,Stevenstown,62406.33,38,5073,2023-08-31,Dissatisfied,In-Person,Single,5,2018-07-30
98f556d4-f021-4c6e-aee0-afece0ae39f3,Robert Kramer,65,Male,New Randy,46934.79,46,3852,2023-02-22,Very Dissatisfied,Phone,Widowed,5,2021-01-05
715addf9-e8aa-4a12-8701-76413dc98046,Taylor Mcdonald,45,Male,New Troybury,77672.9,8,4800,2022-09-04,Very Dissatisfied,Email,Divorced,1,2023-02-24
1257726d-5963-4fee-98d2-010b6459e0e4,Erin Blair,72,Male,Downschester,26844.57,28,7999,2024-04-02,Satisfied,SMS,Married,0,2015-11-08
19af7d89-db86-4d97-b2c1-e4ad9113d8ba,Mr. David Baker,24,Male,Susantown,63021.75,37,9227,2024-01-28,Very Dissatisfied,Phone,,0,2015-06-13
39eac6bf-7c75-4f03-92e0-b894f1e5aaa6,Sara Gentry,42,Male,Yumouth,54183.86,27,5268,2023-03-20,Very Dissatisfied,In-Person,Widowed,2,2015-08-12
9b5d51ae-4953-4d26-8368-30ff4afbabeb,Scott Hill,36,Male,Port Ronaldville,95804.01,5,5492,2024-08-25,Very Dissatisfied,SMS,Divorced,4,2016-02-06
7b76ca61-9418-43ae-a0f0-81059434c8ec,William Cobb,52,Female,Port Rebeccaview,92905.57,15,4098,2024-07-29,Very Dissatisfied,Phone,Single,5,2020-04-22
ad9263f3-7f0a-4306-93c7-793034da1e6c,Jason Armstrong,42,Male,West Jenniferview,85313.05,30,4146,2024-08-24,Very Satisfied,Phone,Widowed,1,2018-02-25
849732e2-cd8a-4e7a-af0b-532875b6cfd1,Eric Nunez,19,Female,Toddfort,83105.27,7,0,2024-03-09,Very Dissatisfied,Email,Married,2,2017-08-26
4df8af40-bcc1-48e0-9f0d-17fae3a1c6b3,Felicia Chan,41,Male,Jenningshaven,50344.52,16,385,2023-05-26,Dissatisfied,Email,Divorced,5,2019-08-12
c9f8edfa-b378-4b35-951c-ba6fce5e233d,Roger Johnson,18,Male,Stewartberg,108960.34,2,247,2024-04-24,Very Dissatisfied,In-Person,Divorced,0,2023-05-16
d9dbedb3-4cdc-48ce-9f88-e9c090ad87bc,Amy Cooper,28,Female,Christinahaven,49201.18,,6763,2023-01-14,Satisfied,SMS,Divorced,4,2017-10-05
a61d0a20-22e8-4ed2-a754-a21c002e3e42,Michelle Johnson,70,Female,Crossside,69981.28,18,3248,2023-05-15,Very Satisfied,Phone,Married,1,2015-08-21
e25d7be1-f32a-4b23-b384-6bdb585979ae,Daniel Johnson,53,Female,Port Anitaland,111594.52,42,3381,2022-10-22,Neutral,In-Person,Married,3,2015-11-17
cfb16e52-80cf-4918-a214-91554cde633b,John Bailey,26,Female,Wongland,98452.25,19,724,2024-03-16,Satisfied,In-Person,Divorced,5,2022-08-29
2fbfd32a-102c-47a5-829b-92968cb17ae0,Nathan Payne,18,Female,West Sheenaview,29597.57,31,5660,2023-04-17,Satisfied,In-Person,Married,0,2017-08-03
4050f553-53ff-4509-bac2-6cee1a72e225,Zachary Arellano,23,Male,Lake Johnny,65046.76,10,8347,2023-10-05,Very Satisfied,Email,Single,2,2015-01-16
ab1c84a1-6398-4568-a2e2-91ca2acb8180,Laurie Leon,70,Female,Wardhaven,66658.09,20,4609,2022-11-16,Very Satisfied,SMS,Married,1,2018-09-14
f8504d65-c182-45ff-b770-54741e4f77c2,Mary Wood,57,Female,Myerschester,99799.18,28,2215,2024-01-28,Very Satisfied,Email,Divorced,2,2017-05-12
0b1c32a9-7e8e-41b4-bf10-d47753d2d5c9,Emily Bautista,68,Female,Juliafort,71748.42,34,1849,2023-03-15,Neutral,SMS,Single,5,2022-06-23
c1356fba-807e-4a23-9f2f-95d6b12ef244,John Hernandez,54,Male,Port Andrew,101466.66,17,7934,2023-08-30,Neutral,Phone,Single,2,2022-12-25
86b21a81-aac8-458b-acaa-f3a652b9abb8,Justin Black,74,Female,North Robert,87419.16,28,9637,2023-11-25,Neutral,Email,Single,2,2017-09-17
01292f30-d7bd-42f3-9e67-2ce6f130a377,Melissa Schmitt,20,Male,Amandafurt,41881.81,15,5036,2023-10-04,Dissatisfied,SMS,Married,1,2014-09-01
70e8e119-17a3-4ab1-bfbe-f973692dea44,Jasmine Rivera MD,57,Male,Paulfort,218009.77,23,14782,2023-01-30,Neutral,In-Person,Married,3,2015-05-09
2e1e5f22-fa49-4f59-b5ab-a285a2eec09d,James Espinoza,74,Female,East Lauraside,99377.97,15,3988,2024-03-04,Neutral,Phone,Widowed,0,2015-12-16
f9b8b992-42d2-48ef-9a6a-c623a99e3cbc,Brittany Rice,64,Male,West Debra,69760.06,5,2251,2023-09-12,Very Dissatisfied,Email,Married,0,2015-01-26
51a7a12a-778e-4d2a-a06d-d1a620a66d67,Anita Watson,26,Female,Howardtown,70750.42,38,2735,2024-07-07,Neutral,SMS,Widowed,2,2023-06-22
e115ca42-185b-439b-aa69-ca65276b7909,Kayla Nelson,29,Female,New Karen,20551.53,2,5531,2024-04-23,Satisfied,Email,Widowed,3,2019-02-02
c4c0270d-7f3b-40a3-81a4-506554f9aba9,Heather Jones,32,Male,Haleymouth,82409.92,7,9759,2023-05-19,Very Dissatisfied,In-Person,Widowed,3,2022-06-18
3177c3a1-e404-4ec8-a07d-56783dba2768,Dalton Brown,23,Female,Port Gloria,54189.94,23,4983,2023-09-08,Very Dissatisfied,In-Person,Single,4,2016-06-21
16a29f03-9e71-4592-9cf0-eded27f4e02e,William Lewis,32,Female,Lake Zacharymouth,72832.96,27,8449,2024-02-21,Satisfied,In-Person,Divorced,3,2017-09-15
63c3b59f-592b-4c1f-bd55-3a0a517767e8,Tara Ross,56,Female,Lake Ryanmouth,75892,1,368,2023-10-26,Very Satisfied,Email,Divorced,2,2017-06-10
734281f4-4efc-4983-bd12-1ec11cbd0951,Kevin Yang,55,Male,Lake Roymouth,116693.36,20,8914,2023-06-02,Satisfied,In-Person,Married,0,2017-06-07
1639b7d9-e09c-45a0-84b4-ea9cdead93f4,Elizabeth Walsh,57,Male,Michellebury,85319.88,16,3791,2023-08-01,Dissatisfied,Phone,Divorced,2,2017-03-07
4611a303-1d06-4a47-9798-531a660086f7,Denise Williams,47,Female,Thomasberg,39943.01,29,7219,2023-04-09,Satisfied,Email,Divorced,1,2021-02-25
e5e85858-508b-4072-9c7b-3ef55a76090e,Shirley Schroeder,72,Male,Hernandezchester,77915.22,18,4195,2023-09-25,Satisfied,Phone,Single,0,2021-01-30
d683e92c-63e9-41f5-bb02-e422b370e969,Blake Wade,61,Male,East Lynn,66900.53,49,3151,2023-03-08,Very Satisfied,In-Person,Divorced,4,2023-08-17
4015c5b8-3deb-40d1-a4b7-d646855f7bc0,Leonard Rodriguez,58,Male,Lake Allison,53752.1,14,1397,2024-03-25,Satisfied,Phone,Married,0,2019-05-12
fc7185b2-3d02-4127-86b2-d8c6b057eca1,Terry Keller,71,Female,Nelsontown,117599.22,23,5597,2023-09-16,Neutral,In-Person,Widowed,0,2017-03-18
e6f0cf90-5366-4ff7-88df-1f8e024fc561,Amanda Snyder,43,Male,Claytonside,46370.79,12,3410,2023-02-11,Very Dissatisfied,In-Person,Widowed,2,2019-06-07
aec8405d-f774-43f1-8cdd-83fbaf55c51c,Virginia Lopez,63,Female,Brownberg,53367.83,38,4582,2023-02-04,Neutral,In-Person,Widowed,5,2016-12-08
e8bfda53-fa23-4145-814a-fd3da1b89077,Andrew Moore,28,Male,Christensenton,26523.85,32,7229,2023-07-29,Neutral,SMS,Divorced,3,2018-01-01
38504e36-df2f-4821-9b29-0e4a185ba123,Jorge Day,53,Female,North Alexander,65078.45,20,6411,2022-10-10,Very Dissatisfied,Email,Married,4,2015-03-12
4ca53ead-5450-4d2e-b4e4-39d7697abc87,Dr. Ruth Cox,68,Female,Kylehaven,76586.96,41,5238,2023-03-29,Dissatisfied,Phone,Widowed,0,2022-04-10
3698091d-66f8-4b2c-a545-7faf45af0b91,Herbert Holland,64,Female,Danielleport,93800.94,9,9051,2023-01-10,Neutral,SMS,Widowed,3,2022-07-05
3c4886bd-1f40-4a6a-a15d-ce40593322cb,Stacey Thompson,20,Female,Crystalborough,83226.26,11,4913,2024-01-26,Very Satisfied,SMS,Divorced,2,2019-05-17
ec42fce9-0bd1-44e4-a1cd-db50a5466805,Angela Salazar,69,Male,West Christopher,65676.32,33,4156,2024-06-25,Satisfied,SMS,Married,0,2015-06-19
a4cfd12a-1739-4138-9e82-b84bb5a8658e,Zachary Norton,71,Male,Wrightchester,24230.04,25,5961,2024-04-21,Satisfied,SMS,Divorced,2,2018-04-11
09f175f7-d2a8-4a1f-9d99-e0e7e8b016bb,Gabriel Collins,34,Male,Parkport,25091.49,17,5368,2024-06-17,Very Dissatisfied,SMS,Married,5,2017-10-24
234b31a4-9f5f-4ef4-844f-b3000488248e,Sheena Shaw,72,Male,Charlesberg,22990.98,40,9734,2023-01-07,Neutral,In-Person,Widowed,5,2015-05-24
46f25972-a3c9-4d75-98a7-7a84f14ccb57,Diane Clark,23,Male,Washingtonfurt,48993.04,14,40,2024-07-20,Very Satisfied,SMS,Single,2,
73304990-d62f-40ed-8575-120b8f93aa2f,Christopher Villarreal,52,Male,West Kim,65900.02,19,6827,2023-06-05,Neutral,Phone,Single,5,2019-12-31
825f5464-8211-4e35-bedf-06f16f591277,Christopher Ward,26,Male,Lake Karen,41329,29,6521,2024-06-27,Neutral,Phone,Widowed,4,2023-06-05
a5ee068c-58ab-4c96-9e67-c5397abc4b21,Nancy Garcia,26,Male,Port Catherineberg,22565.76,7,4421,2024-07-18,Neutral,Phone,Widowed,4,2017-12-14
da96f86d-2cae-4750-98bd-aa59b7e4010a,Thomas Andrews,60,Female,Johnsonburgh,113100.71,12,9335,2023-07-10,Very Dissatisfied,Email,Single,3,2015-10-16
291c0403-54ee-46b2-8501-3877ea5e5788,Amanda Burke,30,Male,South Michaelstad,36796.58,41,3027,2023-08-21,Neutral,SMS,Widowed,2,2023-08-02
6438a2b3-c3c6-4ed2-9a81-19a4a36564a0,Andrea Roberts,64,Female,East Toddfort,29048.02,5,5955,2023-09-05,Dissatisfied,Email,Married,3,2019-07-15
5e3d4028-1c4a-49ea-a211-f1d56db520d8,Patrick Mcdonald,22,Male,New Edwardfort,75951.41,17,7491,2022-10-17,Dissatisfied,Email,Single,5,2017-07-20
94cab5db-ac01-4a51-81fe-b73253c997a5,Autumn Tucker,51,Male,Rodriguezbury,99526.02,33,6485,2023-12-12,Satisfied,Email,Single,3,2018-05-27
0745bc5b-fa6c-4773-9ff5-de965c7b1fa7,Matthew Murphy,70,Male,Jamesmouth,23654.34,2,3176,2023-01-07,Very Satisfied,Phone,Single,5,2017-11-13
28a0a7cc-55e8-45f6-a5c5-3ea1dd024ae9,Jessica Hudson,50,Female,Connorport,39239.97,45,8571,2023-01-04,Dissatisfied,Phone,Single,3,2016-01-07
6884afb5-fe62-49d1-a7a3-d94ba112da21,Meghan Mathis,70,Female,Kevinstad,23223.82,10,7547,2024-08-18,Very Dissatisfied,In-Person,Married,2,2016-07-18
dfdf56fa-2f44-4d81-a307-4596f6f9808a,Kimberly Savage,49,Female,Castrofurt,80948.21,15,5802,2022-10-13,Very Satisfied,In-Person,Married,4,2014-11-14
9404d44b-d5f0-4ab0-952d-e4b40b746f0e,Amber Mcmahon,73,Male,Huynhstad,77852.85,4,5427,2024-02-25,Very Satisfied,Phone,Divorced,0,2015-06-02
33ce4e84-a84c-4ac6-8529-28976c76cdc6,Stephen Phelps,19,Male,Harrisberg,74353.09,8,7940,2023-06-20,Very Dissatisfied,In-Person,Divorced,5,2021-11-15
300a0d99-99ac-453a-8cf9-5837d66dee35,Kelsey Scott,60,Male,Leslieborough,29516.96,41,4803,2023-04-20,Satisfied,Email,Widowed,3,2019-05-16
d9ca9590-ba28-460f-8481-f7bb310752cd,Whitney Keith,40,Female,Jamesshire,94908.93,4,2138,2023-06-02,Very Satisfied,In-Person,Divorced,1,2016-07-31
046b5e2e-7347-48f1-984e-292893cb86e5,Rachel Berry,57,Male,Bentonmouth,92059.37,22,6707,2023-06-15,Very Dissatisfied,Email,Married,0,2022-01-28
837224c4-b0de-4dd5-9fa5-29cfe07d1f9a,Nancy Smith,55,Male,New Michele,69914.33,37,874,2023-03-08,Dissatisfied,SMS,Divorced,4,2022-03-25
3d778e4f-748b-4ef7-94e6-5b9a13c2bda7,Jessica Thompson,,Female,Carterhaven,33435.9,6,8038,2024-05-27,Very Dissatisfied,Phone,Widowed,5,2018-08-11
8eaa0a24-d8c5-4ff5-9c75-01c68bcbea50,Sabrina Williams,42,Male,North Robert,74166.3,29,8555,2023-09-27,Neutral,In-Person,Married,3,2019-08-16
824dba4c-5663-48b1-a626-edf5b896deb8,Matthew Johnson,25,Male,North Codyburgh,57045.5,4,6923,2024-07-29,Neutral,In-Person,Divorced,5,2016-08-11
59c3676c-e1be-41d5-a2ac-465852958684,Melinda Simon,64,Male,Hallfurt,28110,10,1379,2023-04-30,Dissatisfied,Phone,Divorced,4,2019-07-12
71de6b37-1b98-41d5-8d19-48a152fe3c87,Lisa Stephens,41,Female,Watkinston,58564.83,32,5578,2023-10-04,Very Satisfied,Phone,Widowed,3,2017-09-05
e7303aec-a7cc-4b19-a8d4-024ffebe3d1e,Amy Harris,44,Male,Markborough,50340.37,6,6137,2023-08-22,Dissatisfied,SMS,Divorced,1,2020-12-07
c2884cac-58dc-40e2-8cd1-a06d7a8f0b4a,Alexander Scott,29,Female,Lake Stephanie,103177.55,20,2792,2024-04-17,Dissatisfied,Phone,Widowed,5,2015-08-19
